pathway	pval	padj	log2err	ES	NES	size	Ontology_Source	GROUP
REACTOME_2_LTR_CIRCLE_FORMATION	0.1	0.465074626865672	0.197822021315103	0.784051276154112	1.44046822876741	7	REACTOME	Day7
REACTOME_ABACAVIR_METABOLISM	0.128654970760234	0.504041824471802	0.172324344900946	0.802216076248092	1.38652729351916	5	REACTOME	Day7
REACTOME_ABACAVIR_TRANSMEMBRANE_TRANSPORT	0.134502923976608	0.505506614671654	0.16823816568964	0.794148670249584	1.37258382001368	5	REACTOME	Day7
REACTOME_ABACAVIR_TRANSPORT_AND_METABOLISM	0.0791666666666667	0.432736009807718	0.231126709673834	0.770322384784178	1.50917598838563	10	REACTOME	Day7
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	0.020236473543465	0.287676767968042	0.352487857583619	0.545566489072097	1.5212557318022	101	REACTOME	Day7
REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS	0.072093023255814	0.420677641320442	0.257206466468838	0.710617236254235	1.53179341754648	18	REACTOME	Day7
REACTOME_ABC_TRANSPORTER_DISORDERS	0.0609071034452383	0.395388613198672	0.321775918075361	0.534338904712887	1.40552191384939	76	REACTOME	Day7
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS	0.455205811138015	0.683247257950893	0.0949751525905595	0.449508569228664	0.983436972182869	20	REACTOME	Day7
REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	0.224168126094571	0.560261942614884	0.119348440591015	-0.673677245966926	-1.27661594300503	17	REACTOME	Day7
REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT	0.839486356340289	0.882175278536222	0.0436251240000606	-0.335779859015177	-0.672491738342264	24	REACTOME	Day7
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	0.968253968253968	0.970746256460542	0.046788296531803	-0.24909273895327	-0.442001435708014	8	REACTOME	Day7
REACTOME_ACETYLCHOLINE_INHIBITS_CONTRACTION_OF_OUTER_HAIR_CELLS	0.355828220858896	0.631657317243972	0.0995791200495904	-0.680264973259834	-1.13072830047323	5	REACTOME	Day7
REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE	0.671003717472119	0.788999088167216	0.0607719451853533	-0.446509474267114	-0.818017792048162	14	REACTOME	Day7
REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION	0.295049504950495	0.600268853491721	0.109250039480711	-0.688046911618259	-1.22291443481797	9	REACTOME	Day7
REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS	0.623626373626374	0.766858634656583	0.0843144320642653	0.370704015952601	0.872258592740224	31	REACTOME	Day7
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5	0.0582329317269076	0.39041247566988	0.266350657088526	-0.913292848782718	-1.55716971501681	6	REACTOME	Day7
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3	0.0939226519337017	0.462759637838502	0.197822021315103	-0.825668726766398	-1.49716770843869	11	REACTOME	Day7
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN	0.0813008130081301	0.436781609195402	0.224966093540314	-0.885363777845055	-1.54737464212099	7	REACTOME	Day7
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K	0.158536585365854	0.522198731501057	0.157402899305283	-0.807621723239016	-1.41150271361656	7	REACTOME	Day7
REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS	0.099009900990099	0.465074626865672	0.199915231309662	-0.839745533813767	-1.49253912419934	9	REACTOME	Day7
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K	0.66468253968254	0.785121604871415	0.0643583367917361	0.469094996412405	0.837899608370131	6	REACTOME	Day7
REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS	0.803571428571429	0.861758409721372	0.0553642837725362	-0.380425187527844	-0.675043679608592	8	REACTOME	Day7
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.0139995200848164	0.239684091122462	0.380730400722792	0.659073790344211	1.68937246834984	53	REACTOME	Day7
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION	0.229773462783172	0.563757417860761	0.112378519110475	-0.639430802114164	-1.2706431572818	23	REACTOME	Day7
REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS	0.0189422354194177	0.278415120598611	0.352487857583619	-0.813293349789863	-1.63700778377038	27	REACTOME	Day7
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS	0.024959719657508	0.307332615119088	0.352487857583619	0.5019595472409	1.41685014402073	109	REACTOME	Day7
REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS	0.320652173913043	0.612225596760443	0.125033367555272	0.452789692819462	1.09859621698042	36	REACTOME	Day7
REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.384335154826958	0.647525737373187	0.0883594442500905	-0.596455276867195	-1.09996712370336	15	REACTOME	Day7
REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS	0.513513513513513	0.710376892322897	0.066132620475844	-0.477102187612169	-0.963225342438037	30	REACTOME	Day7
REACTOME_ACTIVATION_OF_C3_AND_C5	0.0456408414148087	0.370356411063916	0.321775918075361	0.87194628533011	1.55747440621937	6	REACTOME	Day7
REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE	0.337301587301587	0.622577422577423	0.100990587455923	0.64277082049121	1.1481201523792	6	REACTOME	Day7
REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP	0.107738998482549	0.473207261574005	0.165656695205483	-0.666050311872388	-1.40033687073469	43	REACTOME	Day7
REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON	0.0580046403712297	0.39041247566988	0.287857117255149	0.737809400746641	1.57373925496535	17	REACTOME	Day7
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING	0.524350649350649	0.715984497535768	0.066132620475844	-0.478647974392644	-0.956210438798544	26	REACTOME	Day7
REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES	0.0919354838709677	0.462605556017435	0.186432558434075	-0.726232716160045	-1.4617709704498	27	REACTOME	Day7
REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7	0.23780487804878	0.563757417860761	0.12563992130984	-0.737757154099302	-1.28939848327112	7	REACTOME	Day7
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS	0.198630136986301	0.54869814436996	0.11101149245045	-0.550219003692892	-1.2390946017438	92	REACTOME	Day7
REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.740740740740741	0.826322875443678	0.0583452776743612	0.431351581771835	0.745535721530902	5	REACTOME	Day7
REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION	0.53448275862069	0.71821543910824	0.0734381410838857	-0.515328814707057	-0.925668991855919	10	REACTOME	Day7
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.491089108910891	0.700591852880152	0.0795564677235957	-0.554205765442254	-0.985029100449911	9	REACTOME	Day7
REACTOME_ACTIVATION_OF_RAC1	0.453563714902808	0.683247257950893	0.0886261133285098	0.519340689251195	1.0296560718158	12	REACTOME	Day7
REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS	0.552941176470588	0.725153495741731	0.0728938564822936	0.51471837929751	0.945646662011146	7	REACTOME	Day7
REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS	0.29038854805726	0.599172055653537	0.112378519110475	-0.73443843703029	-1.22077478386981	5	REACTOME	Day7
REACTOME_ACTIVATION_OF_SMO	0.138111888111888	0.505506614671654	0.156312403073186	-0.736735487429732	-1.40487524232272	18	REACTOME	Day7
REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS	0.413793103448276	0.667380595416577	0.0870515867946735	-0.606915809372231	-1.09018383868632	10	REACTOME	Day7
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	0.642633228840125	0.772630382742946	0.0899860794997137	0.341728584097986	0.880831040964669	57	REACTOME	Day7
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	0.591160220994475	0.748042173560422	0.066436413766281	-0.48393664349061	-0.877512120874281	11	REACTOME	Day7
REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX	0.305785123966942	0.605115271011546	0.129442887745046	0.481927215834497	1.13780494498603	33	REACTOME	Day7
REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS	0.786138613861386	0.85233400166739	0.0562940749700968	-0.390851763116986	-0.694688479693382	9	REACTOME	Day7
REACTOME_ACYL_CHAIN_REMODELING_OF_CL	0.453815261044177	0.683247257950893	0.0845557442441281	-0.606105001520301	-1.03341261649599	6	REACTOME	Day7
REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.139059304703476	0.505506614671654	0.169570644405628	-0.84372807257316	-1.40243470862611	5	REACTOME	Day7
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	0.383627608346709	0.647525737373187	0.0815265143256594	-0.538293838639958	-1.07808181332744	24	REACTOME	Day7
REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.471502590673575	0.691621029194948	0.096887770327544	0.438390890010891	0.99205620771742	26	REACTOME	Day7
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG	0.275045537340619	0.592988782051282	0.108394255853397	-0.662120352293881	-1.2210649275894	15	REACTOME	Day7
REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.285974499089253	0.598051368565177	0.105920292736253	-0.655546007747816	-1.20894069440539	15	REACTOME	Day7
